rok,dziedzina,poczta,wojewodztwo,lng,lat
2002,grupa #04,Wolbrom,małopolskie,19.743,50.391
2002,grupa #04,Warszawa,mazowieckie,20.952,52.273
2002,grupa #07,Gorlice,małopolskie,21.164,49.666
2003,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2003,grupa #14,Warszawa,mazowieckie,21.180,52.190
2003,grupa #08,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #13,Kluczbork,opolskie,18.218,50.972
2003,grupa #11,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #06,Radom,mazowieckie,21.147,51.403
2003,grupa #04,Kluczbork,opolskie,18.218,50.972
2003,grupa #10,Wodzisław Śląski,śląskie,18.472,50.003
2003,grupa #02,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2003,grupa #04,Węgierska Górka,śląskie,19.133,49.596
2003,grupa #04,Trzebinia,małopolskie,19.469,50.158
2003,grupa #04,Limanowa,małopolskie,20.422,49.706
2003,grupa #10,Wrocław,dolnośląskie,17.029,51.103
2003,grupa #12,Brójce Lub.,lubelskie,22.573,51.247
2003,grupa #02,Katowice,śląskie,19.023,50.276
2003,grupa #10,Izabelin,mazowieckie,20.823,52.283
2003,grupa #02,Tomaszów Maz.,łódzkie,20.009,51.531
2003,grupa #03,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #04,Katowice,śląskie,19.023,50.276
2003,grupa #12,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,grupa #07,Ostrołęka,mazowieckie,21.559,53.088
2003,grupa #05,Potok Górny,lubelskie,22.521,50.393
2003,grupa #08,Szadek,łódzkie,18.971,51.694
2003,grupa #08,Sanok,podkarpackie,22.206,49.555
2003,grupa #13,Besko,podkarpackie,21.949,49.579
2003,grupa #12,Krosno,podkarpackie,21.766,49.682
2003,grupa #06,Dretyń,pomorskie,16.974,54.122
2003,grupa #02,Łódź,łódzkie,19.456,51.759
2003,grupa #13,Tychy,śląskie,19.020,50.122
2003,grupa #10,Wrocław,dolnośląskie,17.101,51.109
2003,grupa #10,Warszawa,mazowieckie,21.003,52.238
2003,grupa #07,Gdańsk,pomorskie,18.611,54.387
2003,grupa #14,Warszawa,mazowieckie,21.058,52.227
2003,grupa #07,Warszawa,mazowieckie,20.952,52.273
2003,grupa #08,Skierniewice,łódzkie,20.158,51.955
2003,grupa #10,Trzcinica,podkarpackie,21.416,49.743
2003,grupa #07,Starzyno,pomorskie,18.263,54.756
2003,grupa #04,Łódź,łódzkie,19.456,51.759
2003,grupa #08,Warszawa,mazowieckie,21.180,52.190
2003,grupa #04,Warszawa,mazowieckie,21.058,52.227
2003,grupa #06,Szamocin,wielkopolskie,17.166,53.046
2003,grupa #08,Oświęcim,małopolskie,19.210,50.034
2003,grupa #07,Włoszczowa,świętokrzyskie,19.936,50.831
2003,grupa #06,Legnica,dolnośląskie,16.155,51.207
2003,grupa #13,Dwikozy,świętokrzyskie,21.772,50.760
2003,grupa #10,Gdańsk,pomorskie,18.611,54.387
2003,grupa #04,Zabrze,śląskie,18.786,50.325
2003,grupa #13,Suwałki,podlaskie,22.931,54.112
2003,grupa #07,Brzeźnica,małopolskie,19.632,49.950
2003,grupa #04,Wolbórz,łódzkie,19.831,51.502
2003,grupa #04,Kielce,świętokrzyskie,20.639,50.842
2003,grupa #02,Katowice,śląskie,19.023,50.276
2003,grupa #13,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #02,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,grupa #02,Włoszakowice,wielkopolskie,16.356,51.957
2003,grupa #01,Siemianowice Śląskie,śląskie,19.030,50.326
2003,grupa #06,Warszawa,mazowieckie,21.146,52.238
2003,grupa #10,Kraków,małopolskie,19.943,50.062
2003,grupa #06,Moskorzew,świętokrzyskie,19.946,50.646
2003,grupa #02,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #04,Łaziska Górne,śląskie,18.840,50.149
2003,grupa #04,Wolsztyn,wielkopolskie,16.159,52.083
2003,grupa #13,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #11,Łuków,lubelskie,22.383,51.927
2003,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2003,grupa #06,Stalowa Wola,podkarpackie,22.054,50.583
2003,grupa #04,Kraków,małopolskie,19.943,50.062
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #10,Poznań,wielkopolskie,16.925,52.433
2003,grupa #06,Władysławów,śląskie,18.971,50.982
2003,grupa #10,Gdynia,pomorskie,18.509,54.526
2003,grupa #03,Radom,mazowieckie,21.147,51.403
2003,grupa #05,Częstochowa,śląskie,19.120,50.812
2003,grupa #08,Łódź,łódzkie,19.452,51.801
2003,grupa #05,Lublin,lubelskie,22.543,51.261
2003,grupa #04,Brześć Kujawski,kujawsko-pomorskie,18.895,52.631
2003,grupa #10,Limanowa,małopolskie,20.422,49.706
2003,grupa #10,Tymbark,małopolskie,20.317,49.737
2003,grupa #07,Kraków,małopolskie,19.943,50.062
2003,grupa #07,Karniowice,małopolskie,19.520,50.163
2003,grupa #04,Skałągi,opolskie,18.115,51.079
2003,grupa #10,Przemyśl,podkarpackie,22.768,49.784
2003,grupa #06,Santok,lubuskie,15.405,52.743
2003,grupa #03,Białystok,podlaskie,23.144,53.112
2003,grupa #07,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2003,grupa #08,Szczecin-Mierzyn,zachodniopomorskie,14.454,53.431
2003,grupa #12,Garbów,lubelskie,22.346,51.370
2003,grupa #04,Podkowa Leśna,mazowieckie,20.727,52.120
2003,grupa #06,Bieruń,śląskie,19.178,50.076
2003,grupa #01,Warszawa,mazowieckie,21.058,52.227
2003,grupa #04,Gdynia,pomorskie,18.509,54.526
2003,grupa #04,Małomice,lubuskie,15.420,51.545
2003,grupa #05,Gryfice,zachodniopomorskie,15.200,53.917
2003,grupa #04,Więcbork,kujawsko-pomorskie,17.477,53.344
2003,grupa #12,Piekary Śląskie,śląskie,18.927,50.379
2003,grupa #02,Michałowice,małopolskie,20.011,50.161
2003,grupa #04,Sosnowiec,śląskie,19.176,50.267
2003,grupa #04,Lipno,kujawsko-pomorskie,19.159,52.809
2003,grupa #03,Gliwice,śląskie,18.671,50.294
2003,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #01,Częstochowa,śląskie,19.120,50.812
2003,grupa #07,Nowy Sącz,małopolskie,20.715,49.617
2003,grupa #04,Siedlce,mazowieckie,22.305,52.156
2003,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #13,Poznań,wielkopolskie,16.899,52.413
2003,grupa #04,Gliwice,śląskie,18.671,50.294
2003,grupa #07,Ulanów,podkarpackie,22.306,50.502
2003,grupa #08,Mielec,podkarpackie,21.424,50.287
2003,grupa #05,Koszalin,zachodniopomorskie,16.226,54.187
2003,grupa #06,Limanowa,małopolskie,20.422,49.706
2003,grupa #04,Warszawa,mazowieckie,20.952,52.273
2003,grupa #04,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2003,grupa #07,Zambrów,podlaskie,22.241,52.985
2003,grupa #01,Ligota,śląskie,18.957,49.880
2003,grupa #03,Dywity,warmińsko-mazurskie,20.488,53.894
2003,grupa #02,Wolbrom,małopolskie,19.743,50.391
2003,grupa #10,Pruszków,mazowieckie,20.823,52.158
2003,grupa #07,Częstochowa,śląskie,19.120,50.812
2003,grupa #08,Sochaczew,mazowieckie,20.295,52.263
2003,grupa #10,Jelenia Góra,dolnośląskie,15.719,50.904
2003,grupa #07,Poznań,wielkopolskie,16.925,52.433
2003,grupa #04,Bolków,dolnośląskie,16.045,50.934
2003,grupa #07,Janów Lubelski,lubelskie,22.425,50.663
2003,grupa #07,Warszawa,mazowieckie,21.058,52.227
2003,grupa #04,Sieradz,łódzkie,18.730,51.596
2003,grupa #05,Nowy Sącz,małopolskie,20.715,49.617
2003,grupa #10,Warszawa,mazowieckie,21.003,52.238
2003,grupa #07,Gliwice,śląskie,18.671,50.294
2003,grupa #02,Dębica,podkarpackie,21.412,50.052
2003,grupa #10,Radom,mazowieckie,21.147,51.403
2003,grupa #07,Gdańsk,pomorskie,18.611,54.387
2003,grupa #03,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2003,grupa #10,Wysoka,wielkopolskie,17.084,53.181
2003,grupa #05,Wejherowo,pomorskie,18.233,54.600
2003,grupa #04,Warszawa,mazowieckie,21.180,52.190
2003,grupa #07,Legnickie Pole,dolnośląskie,16.242,51.163
2003,grupa #10,Gdańsk,pomorskie,18.611,54.387
2003,grupa #02,Gliwice,śląskie,18.671,50.294
2003,grupa #10,Katowice,śląskie,19.023,50.276
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #10,Wadowice,małopolskie,19.507,49.866
2003,grupa #04,Międzyrzecz,lubuskie,15.554,52.471
2003,grupa #15,Gdynia,pomorskie,18.509,54.526
2003,grupa #04,Jawor,dolnośląskie,16.186,51.055
2003,grupa #04,Kępno,wielkopolskie,18.000,51.330
2003,grupa #04,Wrocław,dolnośląskie,17.101,51.109
2003,grupa #10,Kraków,małopolskie,19.943,50.062
2003,grupa #04,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #12,Garbów,lubelskie,22.346,51.370
2003,grupa #03,Iwkowa,małopolskie,20.590,49.817
2003,grupa #08,Chorzów,śląskie,18.955,50.297
2003,grupa #04,Dębno,małopolskie,20.185,49.474
2003,grupa #03,Warszawa,mazowieckie,20.952,52.273
2003,grupa #01,Warszawa,mazowieckie,21.146,52.238
2003,grupa #03,Łódź,łódzkie,19.452,51.801
2003,grupa #07,Łódź,łódzkie,19.456,51.759
2003,grupa #04,Kielce,świętokrzyskie,20.639,50.842
2003,grupa #13,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #10,Konopiska,śląskie,18.993,50.725
2003,grupa #06,Baczyna,lubuskie,15.094,52.762
2003,grupa #04,Porąbka,śląskie,19.244,49.821
2003,grupa #08,Kielce,świętokrzyskie,20.639,50.842
2003,grupa #01,Zabrze,śląskie,18.786,50.325
2003,grupa #10,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #05,Lublin,lubelskie,22.543,51.261
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #07,Katowice,śląskie,19.023,50.276
2003,grupa #01,Bielsko-Biała,śląskie,19.058,49.822
2003,grupa #04,Warszawa,mazowieckie,20.952,52.273
2003,grupa #05,Lublin,lubelskie,22.543,51.261
2003,grupa #10,Janów Lubelski,lubelskie,22.425,50.663
2003,grupa #04,Gdów,małopolskie,20.235,49.917
2003,grupa #07,Grzmiąca,zachodniopomorskie,16.444,53.851
2003,grupa #06,Dobroń,łódzkie,19.247,51.637
2003,grupa #07,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #06,Wałcz,zachodniopomorskie,16.475,53.273
2003,grupa #05,Gdańsk,pomorskie,18.611,54.387
2003,grupa #01,Biecz,podkarpackie,21.252,49.738
2003,grupa #07,Lublin,lubelskie,22.543,51.261
2003,grupa #05,Tarczyn Kopana,mazowieckie,20.823,51.973
2003,grupa #15,Gdańsk,pomorskie,18.611,54.387
2003,grupa #08,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #01,Piątek,łódzkie,19.492,52.045
2003,grupa #05,Smardzew,łódzkie,19.490,51.880
2003,grupa #04,Kołobrzeg,zachodniopomorskie,15.583,54.176
2003,grupa #08,Sochaczew,mazowieckie,20.295,52.263
2003,grupa #06,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #08,Brzeziny,łódzkie,19.708,51.787
2003,grupa #04,Poznań,wielkopolskie,16.925,52.433
2003,grupa #10,Mszana Dolna,małopolskie,20.074,49.680
2003,grupa #02,Police,zachodniopomorskie,14.559,53.510
2003,grupa #07,Włoszakowice,wielkopolskie,16.356,51.957
2003,grupa #04,Inowłódz,łódzkie,20.181,51.539
2003,grupa #10,Janów Lubelski,lubelskie,22.425,50.663
2003,grupa #10,Gdańsk,pomorskie,18.611,54.387
2003,grupa #04,Kłodzko,dolnośląskie,16.667,50.436
2003,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2003,grupa #10,NJ-07016 Cranford,,0.000,0.000
2003,grupa #06,Łódź,łódzkie,19.452,51.801
2003,grupa #05,Ełk,,22.361,53.846
2003,grupa #10,Przemyśl,podkarpackie,22.768,49.784
2003,grupa #04,Kowalewo Pomorskie,kujawsko-pomorskie,18.928,53.160
2003,grupa #01,Włocławek,kujawsko-pomorskie,19.068,52.648
2003,grupa #10,Gdańsk,pomorskie,18.611,54.387
2003,grupa #04,Starokrzepice,śląskie,18.670,50.946
2003,grupa #07,Jawor,dolnośląskie,16.186,51.055
2003,grupa #08,Sanok,podkarpackie,22.206,49.555
2003,grupa #03,Piasek,śląskie,18.927,50.014
2003,grupa #10,Gdańsk- Jasień,pomorskie,18.548,54.340
2003,grupa #04,Stalowa Wola,podkarpackie,22.054,50.583
2003,grupa #08,Gdynia,pomorskie,18.509,54.526
2003,grupa #04,Włocławek,kujawsko-pomorskie,19.068,52.648
2003,grupa #04,Paszkówka,małopolskie,19.668,49.937
2003,grupa #10,Poznań,wielkopolskie,16.899,52.413
2003,grupa #02,Kłobuck,śląskie,18.957,50.903
2003,grupa #04,Sierpc,mazowieckie,19.677,52.855
2003,grupa #06,Ożarów,świętokrzyskie,21.693,50.852
2003,grupa #04,Wrocław,dolnośląskie,17.101,51.109
2003,grupa #02,Katowice,śląskie,19.023,50.276
2003,grupa #04,Warszawa,mazowieckie,21.058,52.227
2003,grupa #04,Nowy Sącz,małopolskie,20.715,49.617
2003,grupa #11,Strzyżów,lubelskie,24.018,50.847
2003,grupa #08,Chełm,lubelskie,23.471,51.143
2003,grupa #08,Kraków,małopolskie,19.943,50.062
2003,grupa #07,Gdańsk,pomorskie,18.611,54.387
2003,grupa #10,Poznań,wielkopolskie,16.899,52.413
2003,grupa #04,Łobżenica,wielkopolskie,17.266,53.253
2003,grupa #07,Bielsko-Biała,śląskie,19.058,49.822
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #01,Pionki,mazowieckie,21.450,51.476
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #07,Kraków,małopolskie,19.883,50.074
2003,grupa #04,Chrzanów,małopolskie,19.400,50.135
2003,grupa #07,Kamień,małopolskie,19.596,50.003
2003,grupa #06,Dobrzany,zachodniopomorskie,15.422,53.368
2003,grupa #10,Warszawa,mazowieckie,20.952,52.273
2003,grupa #10,Olecko,warmińsko-mazurskie,22.487,54.010
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #01,Mielec,podkarpackie,21.424,50.287
2003,grupa #06,Boniewo,kujawsko-pomorskie,18.896,52.465
2003,grupa #06,Słubice,lubuskie,14.560,52.351
2003,grupa #05,Opalenie,pomorskie,18.833,53.737
2003,grupa #06,Pińczów,świętokrzyskie,20.548,50.504
2003,grupa #10,Brąszewice,łódzkie,18.453,51.518
2003,grupa #10,Dąbrowa Górnicza,śląskie,19.195,50.322
2003,grupa #10,Jelenia Góra,dolnośląskie,15.719,50.904
2003,grupa #12,Pobiedziska,wielkopolskie,17.258,52.492
2003,grupa #03,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #10,Gdynia,pomorskie,18.509,54.526
2003,grupa #07,Sosnowiec,śląskie,19.176,50.267
2003,grupa #04,Opole,opolskie,17.977,50.673
2003,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #10,Siedlce,mazowieckie,22.305,52.156
2003,grupa #08,Wieluń,łódzkie,18.569,51.219
2003,grupa #16,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #04,Mrągowo,warmińsko-mazurskie,21.305,53.864
2003,grupa #08,Łódź,łódzkie,19.456,51.759
2003,grupa #06,Bielsko-Biała,śląskie,19.058,49.822
2003,grupa #05,Stara Kamienica,dolnośląskie,15.551,50.906
2003,grupa #10,Czarnowąsy,opolskie,17.900,50.717
2003,grupa #04,Tychy,śląskie,19.020,50.122
2003,grupa #07,Sosnowiec,śląskie,19.176,50.267
2003,grupa #04,Lipsko,mazowieckie,21.642,51.124
2003,grupa #06,Opatów,świętokrzyskie,21.419,50.785
2003,grupa #04,Kluczbork,opolskie,18.218,50.972
2003,grupa #13,Warszawa,mazowieckie,21.180,52.190
2003,grupa #02,Wisznice,lubelskie,23.183,51.788
2003,grupa #10,Józefów,mazowieckie,21.235,52.137
2003,grupa #07,Smołdzino,pomorskie,17.250,54.680
2003,grupa #06,Prudnik,opolskie,17.536,50.329
2003,grupa #11,Szczecinek,zachodniopomorskie,16.655,53.715
2003,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #12,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #07,Białystok,podlaskie,23.144,53.112
2003,grupa #04,Oświęcim,małopolskie,19.210,50.034
2003,grupa #07,Żarki Letnisko,śląskie,19.275,50.633
2003,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #07,Gorlice,małopolskie,21.164,49.666
2003,grupa #07,Płońsk,mazowieckie,20.375,52.623
2003,grupa #10,Wrocław,dolnośląskie,17.101,51.109
2003,grupa #10,Mosina,wielkopolskie,16.849,52.234
2003,grupa #05,Miejsce Piastowe,podkarpackie,21.770,49.623
2003,grupa #07,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #05,Tarnów,małopolskie,20.986,50.012
2003,grupa #10,Warszawa,mazowieckie,21.058,52.227
2003,grupa #10,Gdańsk,pomorskie,18.611,54.387
2003,grupa #13,Zaklików,podkarpackie,22.104,50.771
2003,grupa #07,Lubaczów,podkarpackie,23.139,50.156
2003,grupa #03,Grudziądz,kujawsko-pomorskie,18.754,53.484
2003,grupa #04,Katowice,śląskie,19.023,50.276
2003,grupa #07,Łomianki,mazowieckie,20.865,52.348
2003,grupa #13,Kołbaskowo,zachodniopomorskie,14.450,53.349
2003,grupa #12,Zielona Góra,lubuskie,15.522,51.943
2003,grupa #10,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #03,Ełk,,22.361,53.846
2003,grupa #10,Kędzierzyn-Koźle,,18.238,50.355
2003,grupa #04,Laszki,podkarpackie,22.884,50.009
2003,grupa #08,Kętrzyn,warmińsko-mazurskie,21.375,54.077
2003,grupa #07,Wojkowice,śląskie,19.037,50.365
2003,grupa #02,Gliwice,śląskie,18.671,50.294
2003,grupa #15,Tarnowskie Góry,śląskie,18.863,50.424
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #06,Zambrów,podlaskie,22.241,52.985
2003,grupa #04,Ostrołęka,mazowieckie,21.559,53.088
2003,grupa #03,Bielsko-Biała,śląskie,19.058,49.822
2003,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #08,Bochnia,małopolskie,20.430,49.968
2003,grupa #03,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2003,grupa #08,Wręczyca,śląskie,18.974,50.836
2003,grupa #10,Warszawa,mazowieckie,21.058,52.227
2003,grupa #13,Białystok,podlaskie,23.144,53.112
2003,grupa #05,Mściwojów,dolnośląskie,16.261,51.064
2003,grupa #11,Siedlce,mazowieckie,22.305,52.156
2003,grupa #04,Dąbrowa Górnicza,śląskie,19.195,50.322
2003,grupa #04,Warszawa,mazowieckie,20.952,52.273
2003,grupa #07,Warszawa,mazowieckie,21.146,52.238
2003,grupa #12,Żegoty,warmińsko-mazurskie,20.683,54.033
2003,grupa #04,Warszawa,mazowieckie,21.146,52.238
2003,grupa #05,Częstochowa,śląskie,19.120,50.812
2003,grupa #05,Cieszyn,śląskie,18.635,49.750
2003,grupa #07,Chojnów,dolnośląskie,15.920,51.251
2003,grupa #04,Bolków,dolnośląskie,16.045,50.934
2003,grupa #03,Białystok,podlaskie,23.144,53.112
2003,grupa #04,Zielona Góra,lubuskie,15.522,51.943
2003,grupa #08,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #10,Tymbark,małopolskie,20.317,49.737
2003,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #07,Łódź,łódzkie,19.472,51.772
2003,grupa #04,Stalowa Wola,podkarpackie,22.054,50.583
2003,grupa #03,Olsztyn,warmińsko-mazurskie,20.469,53.761
2003,grupa #03,Mściwojów,dolnośląskie,16.261,51.064
2003,grupa #06,Ciechanów,mazowieckie,20.620,52.881
2003,grupa #03,Żyrardów,mazowieckie,20.446,52.049
2003,grupa #07,Otrębusy,mazowieckie,20.765,52.135
2003,grupa #01,Otrębusy,mazowieckie,20.765,52.135
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #05,Rymanów Zdrój,podkarpackie,21.827,49.538
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #10,Dąbrowa Górnicza,śląskie,19.360,50.343
2003,grupa #04,Kraków,małopolskie,19.883,50.074
2003,grupa #03,Jabłonowo Pom.,kujawsko-pomorskie,19.186,53.397
2003,grupa #10,Poznań,wielkopolskie,16.925,52.433
2003,grupa #04,Oświęcim,małopolskie,19.210,50.034
2003,grupa #09,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #02,Gdynia,pomorskie,18.509,54.526
2003,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,grupa #02,Wolbrom,małopolskie,19.743,50.391
2003,grupa #06,Zalesie,lubelskie,23.410,52.064
2003,grupa #01,Poznań,wielkopolskie,16.899,52.413
2003,grupa #03,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2003,grupa #07,Gliwice,śląskie,18.671,50.294
2003,grupa #08,Luboń,wielkopolskie,16.877,52.346
2003,grupa #04,Warszawa,mazowieckie,21.180,52.190
2003,grupa #03,Częstochowa,śląskie,19.120,50.812
2003,grupa #08,Trzebnica,dolnośląskie,17.107,51.338
2003,grupa #08,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #08,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #01,Przecław,zachodniopomorskie,14.473,53.374
2003,grupa #03,Kęty,małopolskie,19.221,49.878
2003,grupa #10,Kraków,małopolskie,19.883,50.074
2003,grupa #08,Racibórz,śląskie,18.220,50.092
2003,grupa #14,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #15,Gdańsk,pomorskie,18.611,54.387
2003,grupa #10,Poznań,wielkopolskie,16.925,52.433
2003,grupa #09,Gdańsk,pomorskie,18.611,54.387
2003,grupa #04,Wrocław,dolnośląskie,16.917,51.124
2003,grupa #03,Legnica,dolnośląskie,16.155,51.207
2003,grupa #06,Czersk,pomorskie,17.999,53.789
2003,grupa #06,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #07,Łambinowice,opolskie,17.539,50.552
2003,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2003,grupa #04,Warszawa,mazowieckie,21.058,52.227
2003,grupa #08,Tarnobrzeg,podkarpackie,21.679,50.573
2003,grupa #12,Inowrocław,kujawsko-pomorskie,18.256,52.799
2003,grupa #08,Rakoniewice,wielkopolskie,16.275,52.143
2003,grupa #01,Niegowić,małopolskie,20.222,49.928
2003,grupa #10,Katowice,śląskie,19.023,50.276
2003,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2003,grupa #10,Borzęcin Duży,mazowieckie,20.734,52.252
2003,grupa #12,Żnin,kujawsko-pomorskie,17.719,52.849
2003,grupa #12,Brójce Lub.,lubelskie,22.573,51.247
2003,grupa #04,Szczecin,zachodniopomorskie,14.667,53.377
2003,grupa #03,Łódź,łódzkie,19.456,51.759
2003,grupa #06,Augustów,podlaskie,22.980,53.843
2003,grupa #06,Włoszczowa,świętokrzyskie,19.936,50.831
2003,grupa #10,Kraków,małopolskie,19.883,50.074
2003,grupa #01,Łódź,łódzkie,19.456,51.759
2003,grupa #05,Oleśnica,dolnośląskie,17.390,51.213
2003,grupa #04,Tychy,śląskie,19.020,50.122
2003,grupa #12,Jaworzno,,19.350,50.172
2003,grupa #02,Kraków,małopolskie,19.943,50.062
2003,grupa #10,Kraków,małopolskie,19.883,50.074
2003,grupa #01,Warszawa,mazowieckie,21.180,52.190
2003,grupa #16,Lubartów,lubelskie,22.609,51.460
2003,grupa #01,Rzeszów,podkarpackie,22.058,50.032
2003,grupa #04,Gdańsk,pomorskie,18.611,54.387
2003,grupa #08,Łódź,łódzkie,19.472,51.772
2003,grupa #05,Biała Piska,warmińsko-mazurskie,22.071,53.657
2003,grupa #05,Szczecin,zachodniopomorskie,14.590,53.469
2003,grupa #04,Oświęcim,małopolskie,19.210,50.034
2003,grupa #06,Gubin,,14.749,51.957
2003,grupa #04,Gdynia,pomorskie,18.509,54.526
2003,grupa #10,Lubin,dolnośląskie,16.194,51.404
2003,grupa #06,Częstochowa,śląskie,19.120,50.812
2003,grupa #07,Lubliniec,śląskie,18.685,50.669
2003,grupa #07,Myślenice,małopolskie,19.980,49.835
2003,grupa #08,Gdynia,pomorskie,18.509,54.526
2003,grupa #06,Mstów,śląskie,19.321,50.820
2003,grupa #05,Trzebiechów,lubuskie,15.696,52.027
2003,grupa #02,Szczecin,zachodniopomorskie,14.590,53.469
